fips,week,cases,totcases,rate,temp
42101,11/16/2020,5846,55302,369.03,56.67
42101,11/9/2020,4005,49456,252.82,50.5
42101,11/2/2020,2448,45451,154.53,61.66
42101,10/26/2020,2200,43003,138.88,59.45
42101,10/19/2020,2036,40803,128.52,61.51
42101,10/12/2020,960,38767,60.6,64.66
42101,10/5/2020,1355,37807,85.54,67.57
42101,9/28/2020,627,36452,39.58,62.5
42101,9/21/2020,568,35825,35.86,70.02
42101,9/14/2020,558,35257,35.22,74.99
42101,9/7/2020,921,34699,58.14,77.12
42101,8/31/2020,724,33778,45.7,76.83
42103,2/8/2021,108,2254,193.09,20.36
42103,2/1/2021,122,2146,218.12,28.35
42103,1/25/2021,134,2024,239.57,31
42103,1/18/2021,170,1890,303.94,28.15
42103,1/11/2021,214,1720,382.6,30.15
42103,1/4/2021,141,1506,252.09,31.2
42103,12/28/2020,136,1365,243.15,27
42103,12/21/2020,131,1229,234.21,32.6
42103,12/14/2020,131,1098,234.21,36.75
42103,12/7/2020,111,967,198.45,41.9
42103,11/30/2020,54,856,96.54,37.55
42103,11/23/2020,72,802,128.73,45.7
42103,11/16/2020,52,730,92.97,48.6
42103,11/9/2020,43,678,76.88,41.6
42103,11/2/2020,18,635,32.18,54.8
42103,10/26/2020,4,617,7.15,51.45
42103,10/19/2020,9,613,16.09,52.75
42103,10/12/2020,9,604,16.09,58
42103,10/5/2020,19,595,33.97,60.5
42103,9/28/2020,10,576,17.88,54.05
42103,9/21/2020,11,566,19.67,64.8
42103,9/14/2020,8,555,14.3,67.3
42103,9/7/2020,5,547,8.94,70
42103,8/31/2020,7,542,12.51,70
42105,2/8/2021,33,863,198.53,20.2
42105,2/1/2021,25,830,150.4,25.66
42105,1/25/2021,36,805,216.58,29.75
42105,1/18/2021,61,769,366.98,28.91
42105,1/11/2021,76,708,457.23,28.65
42105,1/4/2021,73,632,439.18,28.22
42105,12/28/2020,62,559,373,25.99
42105,12/21/2020,68,497,409.1,32.01
42105,12/14/2020,83,429,499.34,31.51
42105,12/7/2020,127,346,764.05,36.92
42105,11/30/2020,67,219,403.08,35.8
42105,11/23/2020,47,152,282.76,43.9
42105,11/16/2020,28,105,168.45,50.02
42105,11/9/2020,13,77,78.21,38.15
42105,11/2/2020,15,64,90.24,50.35
42105,10/26/2020,8,49,48.13,48.54
42105,10/19/2020,4,41,24.06,49.91
42105,10/12/2020,7,37,42.11,51.25
42105,10/5/2020,1,30,6.02,57.14
42105,9/28/2020,3,29,18.05,49.48
42105,9/21/2020,1,26,6.02,59.63
42105,9/14/2020,0,25,0,62.15
42105,9/7/2020,0,25,0,66.14
42105,8/31/2020,1,25,6.02,64.85
42107,2/8/2021,237,11477,166.82,21.71
42107,2/1/2021,458,11240,322.38,26.05
42107,1/25/2021,540,10782,380.1,31.55
42107,1/18/2021,757,10242,532.85,28.85
42107,1/11/2021,994,9485,699.67,30
42107,1/4/2021,1057,8491,744.02,29.1
42107,12/28/2020,857,7434,603.24,25.7
42107,12/21/2020,891,6577,627.17,32
42107,12/14/2020,898,5686,632.1,34.3
42107,12/7/2020,662,4788,465.98,41.2
42107,11/30/2020,652,4126,458.94,38.15
42107,11/23/2020,519,3474,365.32,46.7
42107,11/16/2020,449,2955,316.05,50.05
42107,11/9/2020,276,2506,194.27,40.9
42107,11/2/2020,305,2230,214.69,54.9
42107,10/26/2020,293,1925,206.24,51.5
42107,10/19/2020,216,1632,152.04,52.75
42107,10/12/2020,139,1416,97.84,54.85
42107,10/5/2020,117,1277,82.36,59.45
42107,9/28/2020,95,1160,66.87,54.25
42107,9/21/2020,26,1065,18.3,64.2
42107,9/14/2020,24,1039,16.89,66.5
42107,9/7/2020,28,1015,19.71,70.05
42107,8/31/2020,16,987,11.26,69.65
42109,2/8/2021,254,2825,626.54,26.71
42109,2/1/2021,127,2571,313.27,30.84
42109,1/25/2021,113,2444,278.74,33.8
42109,1/18/2021,163,2331,402.07,31.83
42109,1/11/2021,201,2168,495.81,32.44
42109,1/4/2021,161,1967,397.14,32.19
42109,12/28/2020,131,1806,323.14,27.03
42109,12/21/2020,254,1675,626.54,33.88
42109,12/14/2020,206,1421,508.14,36.63
42109,12/7/2020,199,1215,490.87,43.16
42109,11/30/2020,145,1016,357.67,40.99
42109,11/23/2020,169,871,416.87,46.25
42109,11/16/2020,124,702,305.87,50
42109,11/9/2020,64,578,157.87,44.88
42109,11/2/2020,40,514,98.67,55.71
42109,10/26/2020,28,474,69.07,52.87
42109,10/19/2020,18,446,44.4,54.98
42109,10/12/2020,32,428,78.93,57.31
42109,10/5/2020,81,396,199.8,61.4
42109,9/28/2020,49,315,120.87,55.32
42109,9/21/2020,57,266,140.6,65.85
42109,9/14/2020,25,209,61.67,68.87
42109,9/7/2020,20,184,49.33,72.47
42109,8/31/2020,22,164,54.27,72.32
42111,2/8/2021,112,6451,151.45,21.06
42111,2/1/2021,162,6339,219.06,25.53
42111,1/25/2021,190,6177,256.92,29.61
42111,1/18/2021,331,5987,447.59,27.43
42111,1/11/2021,589,5656,796.46,30.53
42111,1/4/2021,474,5067,640.96,26.6
42111,12/28/2020,453,4593,612.56,28.26
42111,12/21/2020,812,4140,1098.01,32.36
42111,12/14/2020,836,3328,1130.46,30.26
42111,12/7/2020,566,2492,765.36,37.27
42111,11/30/2020,454,1926,613.91,39.61
42111,11/23/2020,539,1472,728.85,46.97
42111,11/16/2020,336,933,454.35,50.55
42111,11/9/2020,109,597,147.39,42.35
42111,11/2/2020,90,488,121.7,52.62
42111,10/26/2020,73,398,98.71,51.17
42111,10/19/2020,51,325,68.96,53.74
42111,10/12/2020,36,274,48.68,52.65
42111,10/5/2020,19,238,25.69,57.78
42111,9/28/2020,13,219,17.58,54.72
42111,9/21/2020,11,206,14.87,64.54
42111,9/14/2020,13,195,17.58,66.14
42111,9/7/2020,17,182,22.99,69.15
42111,8/31/2020,9,165,12.17,69.09
42113,2/8/2021,10,292,164.72,17.21
42113,2/1/2021,25,282,411.79,22.95
42113,1/25/2021,38,257,625.93,28.5
42113,1/18/2021,33,219,543.57,24.45
42113,1/11/2021,29,186,477.68,27.1
42113,1/4/2021,18,157,296.49,26.15
42113,12/28/2020,16,139,263.55,23.6
42113,12/21/2020,14,123,230.6,30.2
42113,12/14/2020,25,109,411.79,31.25
42113,12/7/2020,20,84,329.44,38.2
42113,11/30/2020,20,64,329.44,35.75
42113,11/23/2020,10,44,164.72,44.55
42113,11/16/2020,12,34,197.66,49.8
42113,11/9/2020,1,22,16.47,38.05
42113,11/2/2020,2,21,32.94,51.4
42113,10/26/2020,3,19,49.42,48.6
42113,10/19/2020,1,16,16.47,50.8
42113,10/12/2020,0,15,0,53.01
42113,10/5/2020,2,15,32.94,56.88
42113,9/28/2020,2,13,32.94,50.59
42113,9/21/2020,1,11,16.47,62.04
42113,9/14/2020,0,10,0,63.73
42113,9/7/2020,0,10,0,67.4
42113,8/31/2020,0,10,0,67.88
42117,2/8/2021,65,2338,159.46,19.33
42117,2/1/2021,54,2273,132.47,25.66
42117,1/25/2021,67,2219,164.36,30.57
42117,1/18/2021,63,2152,154.55,27.86
42117,1/11/2021,121,2089,296.84,28.77
42117,1/4/2021,95,1968,233.05,28.33
42117,12/28/2020,101,1873,247.77,24.62
42117,12/21/2020,191,1772,468.56,32.37
42117,12/14/2020,351,1581,861.07,33.95
42117,12/7/2020,233,1230,571.6,39.03
42117,11/30/2020,201,997,493.09,37.42
42117,11/23/2020,238,796,583.86,43.97
42117,11/16/2020,198,558,485.73,49.32
42117,11/9/2020,102,360,250.23,40.09
42117,11/2/2020,59,258,144.74,51.38
42117,10/26/2020,49,199,120.21,49.78
42117,10/19/2020,33,150,80.96,52.14
42117,10/12/2020,22,117,53.97,53.77
42117,10/5/2020,25,95,61.33,58.32
42117,9/28/2020,6,70,14.72,51.72
42117,9/21/2020,12,64,29.44,61.79
42117,9/14/2020,3,52,7.36,64.78
42117,9/7/2020,0,49,0,69.4
42117,8/31/2020,3,49,7.36,69.18
42119,2/8/2021,822,4893,1835.44,25.64
42119,2/1/2021,179,4071,399.69,29.9
42119,1/25/2021,219,3892,489,33.65
42119,1/18/2021,257,3673,573.85,31.1
42119,1/11/2021,415,3416,926.65,31.45
42119,1/4/2021,212,3001,473.37,29.9
42119,12/28/2020,284,2789,634.14,25.75
42119,12/21/2020,286,2505,638.61,34.15
42119,12/14/2020,300,2219,669.87,36.8
42119,12/7/2020,240,1919,535.89,42.55
42119,11/30/2020,344,1679,768.11,40.55
42119,11/23/2020,319,1335,712.29,46.3
42119,11/16/2020,171,1016,381.82,48.7
42119,11/9/2020,99,845,221.06,43.25
42119,11/2/2020,46,746,102.71,55.4
42119,10/26/2020,54,700,120.58,51.8
42119,10/19/2020,35,646,78.15,54.15
42119,10/12/2020,43,611,96.01,57.2
42119,10/5/2020,93,568,207.66,60.85
42119,9/28/2020,16,475,35.73,54.6
42119,9/21/2020,24,459,53.59,65.15
42119,9/14/2020,18,435,40.19,67.7
42119,9/7/2020,40,417,89.32,72.75
42119,8/31/2020,16,377,35.73,72.9
42121,2/8/2021,82,3187,159.95,24.79
42121,2/1/2021,91,3105,177.51,27.65
42121,1/25/2021,92,3014,179.46,31.9
42121,1/18/2021,165,2922,321.85,30.85
42121,1/11/2021,250,2757,487.65,32.05
42121,1/4/2021,221,2507,431.08,29.1
42121,12/28/2020,239,2286,466.2,30.3
42121,12/21/2020,349,2047,680.76,33.4
42121,12/14/2020,442,1698,862.17,33.3
42121,12/7/2020,287,1256,559.83,38.3
42121,11/30/2020,221,969,431.08,39.7
42121,11/23/2020,174,748,339.41,45.75
42121,11/16/2020,145,574,282.84,49.1
42121,11/9/2020,122,429,237.97,41.8
42121,11/2/2020,82,307,159.95,51.7
42121,10/26/2020,52,225,101.43,52.8
42121,10/19/2020,49,173,95.58,54.85
42121,10/12/2020,27,124,52.67,54
42121,10/5/2020,13,97,25.36,59.35
42121,9/28/2020,3,84,5.85,54.4
42121,9/21/2020,4,81,7.8,65.35
42121,9/14/2020,3,77,5.85,67.33
42121,9/7/2020,4,74,7.8,70.5
42121,8/31/2020,1,70,1.95,69.25
42123,2/8/2021,45,2072,113.93,23.26
42123,2/1/2021,75,2027,189.88,26.34
42123,1/25/2021,83,1952,210.14,30.58
42123,1/18/2021,96,1869,243.05,29.22
42123,1/11/2021,187,1773,473.44,30.48
42123,1/4/2021,214,1586,541.8,29.11
42123,12/28/2020,225,1372,569.65,28.86
42123,12/21/2020,323,1147,817.76,32.41
42123,12/14/2020,326,824,825.36,32.34
42123,12/7/2020,231,498,584.84,37.88
42123,11/30/2020,102,267,258.24,37.82
42123,11/23/2020,54,165,136.72,44.39
42123,11/16/2020,26,111,65.83,48.45
42123,11/9/2020,11,85,27.85,40.19
42123,11/2/2020,11,74,27.85,50.78
42123,10/26/2020,4,63,10.13,50.36
42123,10/19/2020,3,59,7.6,52.57
42123,10/12/2020,11,56,27.85,53.72
42123,10/5/2020,2,45,5.06,57.86
42123,9/28/2020,1,43,2.53,52.3
42123,9/21/2020,1,42,2.53,62.47
42123,9/14/2020,4,41,10.13,63.42
42123,9/7/2020,10,37,25.32,67.7
42123,8/31/2020,1,27,2.53,66.99
42125,12/7/2020,937,5546,451.9,41
42125,11/30/2020,723,4609,348.69,40.71
42125,11/23/2020,780,3886,376.18,47.7
42125,11/16/2020,550,3106,265.26,50.29
42125,11/9/2020,368,2556,177.48,49.13
42125,11/2/2020,307,2188,148.06,57.19
42125,10/26/2020,206,1881,99.35,57.25
42125,10/19/2020,137,1675,66.07,55.75
42125,10/12/2020,89,1538,42.92,56.69
42125,10/5/2020,103,1449,49.68,59.69
42125,9/28/2020,62,1346,29.9,59.31
42125,9/21/2020,74,1284,35.69,68.71
42125,9/14/2020,68,1210,32.8,71.93
42125,9/7/2020,88,1142,42.44,74.38
42125,8/31/2020,75,1054,36.17,73.31
42127,2/8/2021,104,2818,202.82,16.61
42127,2/1/2021,147,2714,286.68,23.51
42127,1/25/2021,121,2567,235.98,28.16
42127,1/18/2021,189,2446,368.59,25.54
42127,1/11/2021,286,2257,557.77,28.59
42127,1/4/2021,273,1971,532.41,30.89
42127,12/28/2020,340,1698,663.08,23.74
42127,12/21/2020,285,1358,555.82,30.82
42127,12/14/2020,362,1073,705.98,33.5
42127,12/7/2020,173,711,337.39,38.9
42127,11/30/2020,129,538,251.58,35.72
42127,11/23/2020,58,409,113.11,43.65
42127,11/16/2020,29,351,56.56,47.59
42127,11/9/2020,28,322,54.61,39.99
42127,11/2/2020,11,294,21.45,53.9
42127,10/26/2020,4,283,7.8,51.79
42127,10/19/2020,14,279,27.3,52.37
42127,10/12/2020,9,265,17.55,56.33
42127,10/5/2020,22,256,42.91,58.03
42127,9/28/2020,16,234,31.2,51.99
42127,9/21/2020,16,218,31.2,61.77
42127,9/14/2020,7,202,13.65,64.99
42127,9/7/2020,20,195,39,68.66
42127,8/31/2020,4,175,7.8,67.94
42129,2/8/2021,573,25339,163.43,23.67
42129,2/1/2021,591,24766,168.56,28.05
42129,1/25/2021,922,24175,262.97,31.95
42129,1/18/2021,1227,23253,349.96,30.8
42129,1/11/2021,1861,22026,530.79,34.01
42129,1/4/2021,1776,20165,506.54,31.32
42129,12/28/2020,1612,18389,459.77,31.45
42129,12/21/2020,2517,16777,717.89,35.42
42129,12/14/2020,2846,14260,811.73,33.15
42129,12/7/2020,2153,11414,614.07,39.72
42129,11/30/2020,1615,9261,460.62,41.38
42129,11/23/2020,1380,7646,393.6,47.78
42129,11/16/2020,1092,6266,311.46,51.27
42129,11/9/2020,573,5174,163.43,45.37
42129,11/2/2020,504,4601,143.75,54.79
42129,10/26/2020,514,4097,146.6,53.88
42129,10/19/2020,679,3583,193.66,55.72
42129,10/12/2020,443,2904,126.35,54.31
42129,10/5/2020,215,2461,61.32,60.32
42129,9/28/2020,162,2246,46.21,56.2
42129,9/21/2020,99,2084,28.24,67.29
42129,9/14/2020,88,1985,25.1,69.27
42129,9/7/2020,82,1897,23.39,73.22
42129,8/31/2020,75,1815,21.39,72.03
42133,2/8/2021,1203,33466,268.36,30.41
42133,2/1/2021,2039,32263,454.86,34.11
42133,1/25/2021,1538,30224,343.09,36.15
42133,1/18/2021,1927,28686,429.87,34.95
42133,1/11/2021,2601,26759,580.23,36.43
42133,1/4/2021,1865,24158,416.04,36.46
42133,12/28/2020,2165,22293,482.96,31.62
42133,12/21/2020,2606,20128,581.34,37.45
42133,12/14/2020,3555,17522,793.04,39.95
42133,12/7/2020,2765,13967,616.81,46.23
42133,11/30/2020,1447,11202,322.79,44.69
42133,11/23/2020,1539,9755,343.32,50.43
42133,11/16/2020,828,8216,184.71,54.94
42133,11/9/2020,590,7388,131.62,49.33
42133,11/2/2020,483,6798,107.75,59.94
42133,10/26/2020,419,6315,93.47,57.86
42133,10/19/2020,409,5896,91.24,59.16
42133,10/12/2020,362,5487,80.75,60.63
42133,10/5/2020,274,5125,61.12,64.47
42133,9/28/2020,331,4851,73.84,58.9
42133,9/21/2020,304,4520,67.82,68.59
42133,9/14/2020,409,4216,91.24,72.05
42133,9/7/2020,439,3807,97.93,75.89
42133,8/31/2020,232,3368,51.75,75.51
44003,2/8/2021,670,14129,408.88,22.23
44003,2/1/2021,814,13459,496.76,30.58
44003,1/25/2021,843,12645,514.46,35.9
44003,1/18/2021,1019,11802,621.87,32.98
44003,1/11/2021,882,10783,538.26,34.57
44003,1/4/2021,606,9901,369.83,34.9
44003,12/28/2020,859,9295,524.22,29.35
44003,12/21/2020,1094,8436,667.64,34.07
44003,12/14/2020,1233,7342,752.47,38.68
44003,12/7/2020,929,6109,566.94,45.52
44003,11/30/2020,1028,5180,627.36,41.96
44003,11/23/2020,784,4152,478.45,49.15
44003,11/16/2020,460,3368,280.73,51.67
44003,11/9/2020,342,2908,208.71,42.5
44003,11/2/2020,279,2566,170.27,55.47
44003,10/26/2020,142,2287,86.66,54.16
44003,10/19/2020,127,2145,77.5,56.8
44003,10/12/2020,73,2018,44.55,61.2
44003,10/5/2020,78,1945,47.6,64.18
44003,9/28/2020,71,1867,43.33,58.18
44003,9/21/2020,50,1796,30.51,66.18
44003,9/14/2020,40,1746,24.41,69.6
44003,9/7/2020,42,1706,25.63,70.8
44003,8/31/2020,72,1664,43.94,73.63
44005,2/8/2021,295,4631,357.39,22.79
44005,2/1/2021,337,4336,408.28,30.95
44005,1/25/2021,421,3999,510.04,36.95
44005,1/18/2021,509,3578,616.66,33.65
44005,1/11/2021,474,3069,574.25,36.35
44005,1/4/2021,314,2595,380.41,37.35
44005,12/28/2020,316,2281,382.84,30.8
44005,12/21/2020,317,1965,384.05,35.95
44005,12/14/2020,268,1648,324.68,40.4
44005,12/7/2020,163,1380,197.48,46.4
44005,11/30/2020,171,1217,207.17,43.55
44005,11/23/2020,140,1046,169.61,48.7
44005,11/16/2020,109,906,132.05,53.3
44005,11/9/2020,119,797,144.17,44.55
44005,11/2/2020,47,678,56.94,55.75
44005,10/26/2020,49,631,59.36,55.35
44005,10/19/2020,37,582,44.83,57.88
44005,10/12/2020,15,545,18.17,61.3
44005,10/5/2020,12,530,14.54,65.55
44005,9/28/2020,16,518,19.38,60.25
44005,9/21/2020,26,502,31.5,66.6
44005,9/14/2020,19,476,23.02,70.9
44005,9/7/2020,23,457,27.86,71.85
44005,8/31/2020,23,434,27.86,73.95
44007,2/8/2021,2489,76727,391.3,22.93
44007,2/1/2021,3066,74238,482.01,30.85
44007,1/25/2021,3646,71172,573.19,35.65
44007,1/18/2021,4680,67526,735.75,32.75
44007,1/11/2021,3900,62846,613.13,33.68
44007,1/4/2021,3024,58946,475.41,34.48
44007,12/28/2020,4051,55922,636.87,28.3
44007,12/21/2020,5658,51871,889.51,32.82
44007,12/14/2020,6007,46213,944.37,38.13
44007,12/7/2020,4226,40206,664.38,44.53
44007,11/30/2020,4468,35980,702.42,40.96
44007,11/23/2020,3704,31512,582.31,49.05
44007,11/16/2020,2499,27808,392.87,53
44007,11/9/2020,1989,25309,312.69,40.74
44007,11/2/2020,1777,23320,279.37,55.5
44007,10/26/2020,1104,21543,173.56,53.89
44007,10/19/2020,803,20439,126.24,55.39
44007,10/12/2020,709,19636,111.46,61.03
44007,10/5/2020,490,18927,77.03,63.41
44007,9/28/2020,496,18437,77.98,56.47
44007,9/21/2020,441,17941,69.33,65.09
44007,9/14/2020,393,17500,61.78,68.14
44007,9/7/2020,439,17107,69.02,68.48
44007,8/31/2020,526,16668,82.69,71.85
44009,2/8/2021,467,6765,370.11,22.17
44009,2/1/2021,411,6298,325.73,30.09
44009,1/25/2021,366,5887,290.06,35
44009,1/18/2021,527,5521,417.66,31.88
44009,1/11/2021,512,4994,405.77,34.31
44009,1/4/2021,347,4482,275.01,35.65
44009,12/28/2020,422,4135,334.45,28.62
44009,12/21/2020,569,3713,450.95,34.75
44009,12/14/2020,503,3144,398.64,39.62
44009,12/7/2020,418,2641,331.28,45.86
44009,11/30/2020,332,2223,263.12,42.78
44009,11/23/2020,289,1891,229.04,47.42
44009,11/16/2020,164,1602,129.97,52.21
44009,11/9/2020,103,1438,81.63,44.13
44009,11/2/2020,100,1335,79.25,56.23
44009,10/26/2020,116,1235,91.93,55.01
44009,10/19/2020,164,1119,129.97,56.86
44009,10/12/2020,78,955,61.82,60.33
44009,10/5/2020,74,877,58.65,62.5
44009,9/28/2020,50,803,39.63,56.83
44009,9/21/2020,20,753,15.85,64.59
44009,9/14/2020,11,733,8.72,68.26
44009,9/7/2020,28,722,22.19,69.76
44009,8/31/2020,35,694,27.74,71.8
45001,1/11/2021,88,1389,358.58,43.25
45001,1/4/2021,47,1301,191.52,41.55
45001,12/28/2020,65,1254,264.86,43.95
45001,12/21/2020,72,1189,293.39,46.2
45001,12/14/2020,65,1117,264.86,42.25
45001,12/7/2020,85,1052,346.36,51.95
45001,11/30/2020,53,967,215.97,50.3
45001,11/23/2020,45,914,183.37,62.7
45001,11/16/2020,29,869,118.17,59.55
45001,11/9/2020,34,840,138.54,58.85
45001,11/2/2020,52,806,211.89,65.3
45001,10/26/2020,41,754,167.07,63.9
45001,10/19/2020,20,713,81.5,67.2
45001,10/12/2020,53,693,215.97,63.75
45001,10/5/2020,61,640,248.56,65.2
45001,9/28/2020,47,579,191.52,66.85
45001,9/21/2020,40,532,162.99,75.8
45001,9/14/2020,23,492,93.72,78.1
45001,9/7/2020,51,469,207.82,80.2
45001,8/31/2020,26,418,105.95,76.7
45003,2/8/2021,705,13817,416.17,50.23
45003,2/1/2021,965,13112,569.65,50.68
45003,1/25/2021,873,12147,515.35,42.46
45003,1/18/2021,878,11274,518.3,42.69
45003,1/11/2021,781,10396,461.04,50.99
45003,1/4/2021,737,9615,435.06,44.02
45003,12/28/2020,614,8878,362.45,46.66
45003,12/21/2020,642,8264,378.98,46.58
45003,12/14/2020,659,7622,389.02,44.04
45003,12/7/2020,557,6963,328.81,53.75
45003,11/30/2020,303,6406,178.87,52.73
45003,11/23/2020,366,6103,216.06,64.45
45003,11/16/2020,333,5737,196.57,68.35
45003,11/9/2020,244,5404,144.04,65.76
45003,11/2/2020,213,5160,125.74,69.11
45003,10/26/2020,171,4947,100.94,68.05
45003,10/19/2020,250,4776,147.58,70.17
45003,10/12/2020,127,4526,74.97,65.24
45003,10/5/2020,239,4399,141.09,67.04
45003,9/28/2020,1479,4160,873.08,69.76
45003,9/21/2020,156,2681,92.09,77.73
45003,9/14/2020,74,2525,43.68,80.27
45003,9/7/2020,87,2451,51.36,81.63
45003,8/31/2020,125,2364,73.79,78.25
45007,2/8/2021,763,18389,380.58,44.83
45007,2/1/2021,966,17626,481.84,47.45
45007,1/25/2021,1176,16660,586.59,41.11
45007,1/18/2021,1566,15484,781.12,39.92
45007,1/11/2021,1148,13918,572.62,45.43
45007,1/4/2021,1079,12770,538.2,41.95
45007,12/28/2020,1006,11691,501.79,44.28
45007,12/21/2020,1018,10685,507.78,46.68
45007,12/14/2020,820,9667,409.01,42.15
45007,12/7/2020,763,8847,380.58,50.28
45007,11/30/2020,505,8084,251.89,50.53
45007,11/23/2020,503,7579,250.9,61.57
45007,11/16/2020,576,7076,287.31,59.71
45007,11/9/2020,417,6500,208,58.78
45007,11/2/2020,461,6083,229.95,66.33
45007,10/26/2020,381,5622,190.04,63.3
45007,10/19/2020,223,5241,111.23,66.72
45007,10/12/2020,261,5018,130.19,63.09
45007,10/5/2020,256,4757,127.69,64.79
45007,9/28/2020,458,4501,228.45,66.83
45007,9/21/2020,314,4043,156.62,75.47
45007,9/14/2020,340,3729,169.59,77.57
45007,9/7/2020,222,3389,110.73,79.68
45007,8/31/2020,274,3167,136.67,76.55
45009,2/8/2021,63,1318,441.33,49.43
45009,2/1/2021,63,1255,441.33,49.2
45009,1/25/2021,58,1192,406.3,41.6
45009,1/18/2021,76,1134,532.4,43.1
45009,1/11/2021,70,1058,490.37,49.15
45009,1/4/2021,57,988,399.3,44
45009,12/28/2020,53,931,371.28,45.85
45009,12/21/2020,49,878,343.26,48.85
45009,12/14/2020,44,829,308.23,47.05
45009,12/7/2020,36,785,252.19,55.67
45009,11/30/2020,20,749,140.11,53.5
45009,11/23/2020,16,729,112.08,64.7
45009,11/16/2020,11,713,77.06,61
45009,11/9/2020,3,702,21.02,61.65
45009,11/2/2020,6,699,42.03,68.3
45009,10/26/2020,23,693,161.12,69.45
45009,10/19/2020,11,670,77.06,68.8
45009,10/12/2020,9,659,63.05,63.72
45009,10/5/2020,2,650,14.01,66
45009,9/28/2020,34,648,238.18,69.45
45009,9/21/2020,30,614,210.16,76.78
45009,9/14/2020,23,584,161.12,79.7
45009,9/7/2020,17,561,119.09,79.7
45009,8/31/2020,25,544,175.13,77.2
45011,2/8/2021,64,2139,303.15,50.91
45011,2/1/2021,106,2075,502.08,51.82
45011,1/25/2021,105,1969,497.35,43.54
45011,1/18/2021,140,1864,663.13,43.42
45011,1/11/2021,150,1724,710.5,52.15
45011,1/4/2021,185,1574,876.28,45.59
45011,12/28/2020,130,1389,615.76,47.09
45011,12/21/2020,121,1259,573.13,50.27
45011,12/14/2020,103,1138,487.87,45.62
45011,12/7/2020,56,1035,265.25,54.55
45011,11/30/2020,23,979,108.94,53.91
45011,11/23/2020,28,956,132.63,65.53
45011,11/16/2020,26,928,123.15,64.5
45011,11/9/2020,15,902,71.05,62.47
45011,11/2/2020,18,887,85.26,71.18
45011,10/26/2020,17,869,80.52,69.55
45011,10/19/2020,58,852,274.73,71.58
45011,10/12/2020,37,794,175.26,66.28
45011,10/5/2020,38,757,179.99,68.32
45011,9/28/2020,114,719,539.98,69.99
45011,9/21/2020,18,605,85.26,78.05
45011,9/14/2020,31,587,146.84,80.6
45011,9/7/2020,21,556,99.47,82.34
45011,8/31/2020,32,535,151.57,78.68
45013,2/8/2021,678,14264,359.27,56.83
45013,2/1/2021,779,13586,412.79,55.15
45013,1/25/2021,1026,12807,543.68,47.95
45013,1/18/2021,823,11781,436.11,48.69
45013,1/11/2021,876,10958,464.19,55.51
45013,1/4/2021,816,10082,432.4,47.72
45013,12/28/2020,624,9266,330.66,49.89
45013,12/21/2020,533,8642,282.44,52.88
45013,12/14/2020,534,8109,282.97,48.51
45013,12/7/2020,436,7575,231.04,57.94
45013,11/30/2020,229,7139,121.35,57.94
45013,11/23/2020,283,6910,149.96,67.86
45013,11/16/2020,229,6627,121.35,67.41
45013,11/9/2020,158,6398,83.72,66.34
45013,11/2/2020,117,6240,62,73.9
45013,10/26/2020,143,6123,75.78,73.65
45013,10/19/2020,90,5980,47.69,76.2
45013,10/12/2020,119,5890,63.06,71.23
45013,10/5/2020,125,5771,66.24,74.63
45013,9/28/2020,207,5646,109.69,76.14
45013,9/21/2020,217,5439,114.99,79.22
45013,9/14/2020,234,5222,124,83.45
45013,9/7/2020,227,4988,120.29,84.07
45013,8/31/2020,181,4761,95.91,81.49
45015,2/8/2021,676,13441,305.76,50.81
45015,2/1/2021,746,12765,337.42,51.16
45015,1/25/2021,748,12019,338.32,45.07
45015,1/18/2021,881,11271,398.48,45.97
45015,1/11/2021,857,10390,387.62,54.64
45015,1/4/2021,669,9533,302.59,47.28
45015,12/28/2020,430,8864,194.49,47.7
45015,12/21/2020,429,8434,194.04,50.75
45015,12/14/2020,457,8005,206.7,47.97
45015,12/7/2020,402,7548,181.83,55.8
45015,11/30/2020,210,7146,94.98,58
45015,11/23/2020,225,6936,101.77,67.54
45015,11/16/2020,232,6711,104.93,67.73
45015,11/9/2020,211,6479,95.44,65.99
45015,11/2/2020,190,6268,85.94,70.86
45015,10/26/2020,249,6078,112.62,71.28
45015,10/19/2020,150,5829,67.85,73.7
45015,10/12/2020,118,5679,53.37,67.78
45015,10/5/2020,35,5561,15.83,69.33
45015,9/28/2020,181,5526,81.87,71.4
45015,9/21/2020,142,5345,64.23,78.7
45015,9/14/2020,244,5203,110.36,82.42
45015,9/7/2020,136,4959,61.51,82.96
45015,8/31/2020,211,4823,95.44,79.71
45017,2/8/2021,27,1154,185.95,46.43
45017,2/1/2021,61,1127,420.11,47.75
45017,1/25/2021,66,1066,454.55,40.15
45017,1/18/2021,75,1000,516.53,41.45
45017,1/11/2021,65,925,447.66,48.4
45017,1/4/2021,84,860,578.51,42.6
45017,12/28/2020,54,776,371.9,44.1
45017,12/21/2020,62,722,427,46.5
45017,12/14/2020,74,660,509.64,44
45017,12/7/2020,29,586,199.72,52.55
45017,11/30/2020,9,557,61.98,50.45
45017,11/23/2020,17,548,117.08,63.8
45017,11/16/2020,10,531,68.87,59.3
45017,11/9/2020,6,521,41.32,58.75
45017,11/2/2020,0,515,0,65.2
45017,10/26/2020,15,515,103.31,64.95
45017,10/19/2020,8,500,55.1,67.7
45017,10/12/2020,21,492,144.63,62.55
45017,10/5/2020,16,471,110.19,64.6
